"(1, 1, 'tot')","(2, 0, 'tot')","(3, 0, 'tot')","(3, 1, 'tot')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",hour,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday,timeofday
129.0,76.0,99.0,90.0,85.16,104.45,110.965,109.99,171.72,196.05,17,1016.2,326.888888889,1.86666666667,18.9444444444,82.4444444444,0.0,2,0,17.6666666667
48.0,66.0,89.0,88.0,75.46,118.22,133.52,187.0,186.11,146.06,18,1016.1,327.0,1.9,18.9,83.0,0.0,2,0,18.0
82.0,66.0,91.0,59.0,54.93,113.09,132.6,90.94,202.555,181.39,18,1016.06666667,292.222222222,1.94444444444,18.9444444444,82.5555555556,0.0,2,0,18.3333333333
66.0,55.0,50.0,99.0,53.28,114.68,133.57,70.59,219.0,216.72,18,1016.03333333,257.444444444,1.98888888889,18.9888888889,82.1111111111,0.0,2,0,18.6666666667
39.0,44.0,49.0,51.0,92.11,113.65,81.23,90.23,201.885,209.875,19,1016.0,222.666666667,2.03333333333,19.0333333333,81.6666666667,0.0,2,0,19.0
50.0,46.0,40.0,58.0,62.42,95.5,84.08,102.74,184.77,203.03,19,1015.96666667,187.888888889,2.07777777778,19.0777777778,81.2222222222,0.0,2,0,19.3333333333
38.0,22.0,60.0,72.0,55.88,101.88,86.93,51.49,196.285,188.918333333,19,1015.93333333,153.111111111,2.12222222222,19.1222222222,80.7777777778,0.0,2,0,19.6666666667
41.0,31.0,34.0,65.0,75.625,101.69,89.78,82.1,183.1,174.806666667,20,1015.9,118.333333333,2.16666666667,19.1666666667,80.3333333333,0.0,2,0,20.0
41.0,31.0,30.0,53.0,65.15,109.42,130.23,113.44,186.71,160.695,20,1015.86666667,83.5555555556,2.21111111111,19.2111111111,79.8888888889,0.0,2,0,20.3333333333
42.0,33.0,38.0,38.0,40.32,127.06,125.41,98.27,165.32,156.7653125,20,1015.83333333,48.7777777778,2.25555555556,19.2555555556,79.4444444444,0.0,2,0,20.6666666667
29.0,36.0,41.0,28.0,50.68,91.15,100.96,124.855,146.48,152.835625,21,1015.8,14.0,2.3,19.3,79.0,0.0,2,0,21.0
31.0,15.0,33.0,38.0,67.35,82.51,96.42,97.17,127.64,148.9059375,21,1015.93333333,20.6666666667,2.26666666667,19.3555555556,78.8888888889,0.0,2,0,21.3333333333
38.0,26.0,24.0,44.0,66.46,97.195,96.32,98.05,142.3,144.97625,21,1016.06666667,27.3333333333,2.23333333333,19.4111111111,78.7777777778,0.0,2,0,21.6666666667
26.0,22.0,26.0,26.0,54.18,109.3,96.22,84.835,156.96,141.0465625,22,1016.2,34.0,2.2,19.4666666667,78.6666666667,0.0,2,0,22.0
33.0,12.0,22.0,31.0,35.44,46.24,96.12,71.62,179.48,137.116875,22,1016.33333333,40.6666666667,2.16666666667,19.5222222222,78.5555555556,0.0,2,0,22.3333333333
24.0,15.0,10.0,25.0,43.0,85.95,119.22,74.5133333333,166.395,133.1871875,22,1016.46666667,47.3333333333,2.13333333333,19.5777777778,78.4444444444,0.0,2,0,22.6666666667
13.0,14.0,11.0,21.0,36.08,100.315,142.32,77.4066666667,153.31,129.2575,23,1016.6,54.0,2.1,19.6333333333,78.3333333333,0.0,2,0,23.0
18.0,9.0,9.0,12.0,41.255,114.68,107.19,80.3,112.53,125.3278125,23,1016.73333333,60.6666666667,2.06666666667,19.6888888889,78.2222222222,0.0,2,0,23.3333333333
11.0,6.0,13.0,11.0,42.57,56.12,105.339285714,121.04,123.476666667,121.398125,23,1016.86666667,67.3333333333,2.03333333333,19.7444444444,78.1111111111,0.0,2,0,23.6666666667
123.0,7.0,13.0,107.0,74.925,73.57,103.488571429,101.83,134.423333333,117.4684375,0,1017.0,74.0,2.0,19.8,78.0,0.0,3,0,0.0
54.0,2.0,14.0,105.0,43.81,91.02,101.637857143,82.62,145.37,113.53875,0,1017.06666667,70.1111111111,2.18888888889,19.9777777778,76.4444444444,0.0,3,0,0.333333333333
38.0,0.0,13.0,93.0,70.99,60.71,99.7871428571,63.41,145.422,109.6090625,0,1017.13333333,66.2222222222,2.37777777778,20.1555555556,74.8888888889,0.0,3,0,0.666666666667
5.0,0.0,17.0,8.0,77.67,58.545,97.9364285714,48.46,145.474,105.679375,1,1017.2,62.3333333333,2.56666666667,20.3333333333,73.3333333333,0.0,3,0,1.0
7.0,3.0,22.0,8.0,44.29,70.19,96.0857142857,54.9883333333,145.526,101.7496875,1,1017.26666667,58.4444444444,2.75555555556,20.5111111111,71.7777777778,0.0,3,0,1.33333333333
10.0,1.0,13.0,5.0,57.06,81.835,94.235,61.5166666667,145.578,97.82,1,1017.33333333,54.5555555556,2.94444444444,20.6888888889,70.2222222222,0.0,3,0,1.66666666667
7.0,0.0,17.0,6.0,65.62,93.48,89.004,68.045,145.63,106.532,2,1017.4,50.6666666667,3.13333333333,20.8666666667,68.6666666667,0.0,3,0,2.0
4.0,0.0,11.0,6.0,52.085,95.52,83.773,74.5733333333,145.143333333,115.244,2,1017.46666667,46.7777777778,3.32222222222,21.0444444444,67.1111111111,0.0,3,0,2.33333333333
15.0,0.0,13.0,9.0,42.57,103.75,78.542,81.1016666667,144.656666667,123.956,2,1017.53333333,42.8888888889,3.51111111111,21.2222222222,65.5555555556,0.0,3,0,2.66666666667
12.0,1.0,11.0,11.0,57.895,83.54,73.311,87.63,144.17,132.668,3,1017.6,39.0,3.7,21.4,64.0,0.0,3,0,3.0
7.0,0.0,10.0,8.0,43.0,80.3433333333,68.08,86.2266666667,143.683333333,141.38,3,1017.33333333,40.0,3.54444444444,21.4222222222,63.8888888889,0.0,3,0,3.33333333333
13.0,0.0,13.0,7.0,52.79,77.1466666667,78.95,84.8233333333,143.196666667,150.092,3,1017.06666667,41.0,3.38888888889,21.4444444444,63.7777777778,0.0,3,0,3.66666666667
14.0,0.0,16.0,2.0,54.43,73.95,89.82,83.42,142.71,158.804,4,1016.8,42.0,3.23333333333,21.4666666667,63.6666666667,0.0,3,0,4.0
19.0,2.0,10.0,5.0,39.56,106.28,100.69,82.0166666667,132.433333333,167.516,4,1016.53333333,43.0,3.07777777778,21.4888888889,63.5555555556,0.0,3,0,4.33333333333
30.0,0.0,10.0,4.0,49.02,101.79,105.326,80.6133333333,122.156666667,176.228,4,1016.26666667,44.0,2.92222222222,21.5111111111,63.4444444444,0.0,3,0,4.66666666667
31.0,19.0,12.0,10.0,39.71,97.3,109.962,79.21,111.88,184.94,5,1016.0,45.0,2.76666666667,21.5333333333,63.3333333333,0.0,3,0,5.0
40.0,21.0,16.0,9.0,53.26,92.81,114.598,107.66,117.101666667,188.181666667,5,1015.73333333,46.0,2.61111111111,21.5555555556,63.2222222222,0.0,3,0,5.33333333333
34.0,14.0,20.0,19.0,41.49,96.61,119.234,95.92,122.323333333,191.423333333,5,1015.46666667,47.0,2.45555555556,21.5777777778,63.1111111111,0.0,3,0,5.66666666667
39.0,23.0,31.0,29.0,52.62,98.97,123.87,97.3133333333,127.545,194.665,6,1015.2,48.0,2.3,21.6,63.0,0.0,3,0,6.0
46.0,54.0,38.0,31.0,68.13,92.64,138.09,98.7066666667,150.17,197.906666667,6,1015.21111111,47.7777777778,2.3,21.5666666667,62.7777777778,0.0,3,0,6.33333333333
76.0,66.0,72.0,55.0,46.89,135.19,119.5,100.1,172.795,201.148333333,6,1015.22222222,47.5555555556,2.3,21.5333333333,62.5555555556,0.0,3,0,6.66666666667
81.0,91.0,110.0,75.0,45.45,157.86,89.29,91.2,157.31,204.39,7,1015.23333333,47.3333333333,2.3,21.5,62.3333333333,0.0,3,0,7.0
95.0,107.0,134.0,71.0,72.215,109.11,123.14,16.85,192.655,119.28,7,1015.24444444,47.1111111111,2.3,21.4666666667,62.1111111111,0.0,3,0,7.33333333333
105.0,145.0,145.0,87.0,83.66,108.83,102.54,110.985,228.0,212.35,7,1015.25555556,46.8888888889,2.3,21.4333333333,61.8888888889,0.0,3,0,7.66666666667
107.0,112.0,162.0,119.0,73.57,177.09,117.325,116.47,168.305,194.72,8,1015.26666667,46.6666666667,2.3,21.4,61.6666666667,0.0,3,0,8.0
114.0,121.0,157.0,115.0,65.095,100.13,115.35,82.985,165.015,108.52,8,1015.27777778,46.4444444444,2.3,21.3666666667,61.4444444444,0.0,3,0,8.33333333333
130.0,121.0,148.0,131.0,92.64,146.265,110.98,126.35,160.655,128.2775,8,1015.28888889,46.2222222222,2.3,21.3333333333,61.2222222222,0.0,3,0,8.66666666667
122.0,127.0,148.0,112.0,70.78,161.775,110.185,141.94,148.2,148.035,9,1015.3,46.0,2.3,21.3,61.0,0.0,3,0,9.0
98.0,101.0,140.0,118.0,69.825,191.52,109.39,62.13,176.34,167.7925,9,1015.46666667,43.5555555556,2.28888888889,21.1888888889,61.8888888889,0.0,3,0,9.33333333333
114.0,77.0,131.0,94.0,51.21,110.09,138.87,106.895,160.0,187.55,9,1015.63333333,41.1111111111,2.27777777778,21.0777777778,62.7777777778,0.0,3,0,9.66666666667
84.0,69.0,142.0,81.0,64.385,97.43,137.425,84.665,182.9,139.67,10,1015.8,38.6666666667,2.26666666667,20.9666666667,63.6666666667,0.0,3,0,10.0
101.0,75.0,116.0,97.0,58.05,112.205,122.34,115.285,147.395,142.985,10,1015.96666667,36.2222222222,2.25555555556,20.8555555556,64.5555555556,0.0,3,0,10.3333333333
99.0,76.0,100.0,93.0,60.4,107.72,119.55,93.165,166.085,117.29,10,1016.13333333,33.7777777778,2.24444444444,20.7444444444,65.4444444444,0.0,3,0,10.6666666667
69.0,77.0,99.0,70.0,62.44,100.49,97.66,82.38,150.1,108.805,11,1016.3,31.3333333333,2.23333333333,20.6333333333,66.3333333333,0.0,3,0,11.0
72.0,65.0,106.0,71.0,58.91,89.74,178.25,111.36,149.97,123.335,11,1016.46666667,28.8888888889,2.22222222222,20.5222222222,67.2222222222,0.0,3,0,11.3333333333
105.0,60.0,91.0,79.0,48.275,104.54,110.03,108.09,134.915,137.865,11,1016.63333333,26.4444444444,2.21111111111,20.4111111111,68.1111111111,0.0,3,0,11.6666666667
91.0,71.0,95.0,88.0,61.25,92.13,110.38,102.215,138.87,140.78,12,1016.8,24.0,2.2,20.3,69.0,0.0,3,0,12.0
91.0,68.0,107.0,110.0,69.67,106.86,127.785,99.36,179.07,143.695,12,1016.77777778,25.8888888889,2.15555555556,20.2444444444,69.2222222222,0.0,3,0,12.3333333333
98.0,70.0,117.0,97.0,52.655,108.75,108.77,74.03,184.84,161.545,12,1016.75555556,27.7777777778,2.11111111111,20.1888888889,69.4444444444,0.0,3,0,12.6666666667
96.0,73.0,127.0,98.0,47.96,98.26,151.44,109.52,166.06,155.885,13,1016.73333333,29.6666666667,2.06666666667,20.1333333333,69.6666666667,0.0,3,0,13.0
96.0,76.0,126.0,101.0,62.495,113.13,112.25,100.33,177.9,150.225,13,1016.71111111,31.5555555556,2.02222222222,20.0777777778,69.8888888889,0.0,3,0,13.3333333333
111.0,80.0,103.0,102.0,57.17,111.365,126.265,79.8,157.165,171.765,13,1016.68888889,33.4444444444,1.97777777778,20.0222222222,70.1111111111,0.0,3,0,13.6666666667
120.0,86.0,110.0,108.0,55.225,90.94,109.09,131.49,178.42,160.54,14,1016.66666667,35.3333333333,1.93333333333,19.9666666667,70.3333333333,0.0,3,0,14.0
92.0,81.0,138.0,83.0,70.61,100.91,82.65,104.57,172.425,143.925,14,1016.64444444,37.2222222222,1.88888888889,19.9111111111,70.5555555556,0.0,3,0,14.3333333333
86.0,83.0,96.0,116.0,60.97,94.575,108.44,112.88,131.5,147.53,14,1016.62222222,39.1111111111,1.84444444444,19.8555555556,70.7777777778,0.0,3,0,14.6666666667
96.0,91.0,97.0,119.0,70.6,123.3,94.35,104.1,140.94,139.355,15,1016.6,41.0,1.8,19.8,71.0,0.0,3,0,15.0
87.0,78.0,117.0,105.0,62.44,117.69,110.57,103.81,137.13,127.71,15,1016.51111111,75.5555555556,1.76666666667,19.7222222222,71.4444444444,0.0,3,0,15.3333333333
83.0,72.0,134.0,105.0,61.18,104.78,119.7,105.44,162.37,189.905,15,1016.42222222,110.111111111,1.73333333333,19.6444444444,71.8888888889,0.0,3,0,15.6666666667
84.0,81.0,110.0,120.0,49.22,97.86,135.31,93.83,158.7,161.83,16,1016.33333333,144.666666667,1.7,19.5666666667,72.3333333333,0.0,3,0,16.0
116.0,79.0,122.0,122.0,59.75,98.19,115.62,110.86,184.65,185.15,16,1016.24444444,179.222222222,1.66666666667,19.4888888889,72.7777777778,0.0,3,0,16.3333333333
99.0,74.0,149.0,99.0,84.94,113.76,95.93,88.02,134.22,210.07,16,1016.15555556,213.777777778,1.63333333333,19.4111111111,73.2222222222,0.0,3,0,16.6666666667
114.0,77.0,114.0,88.0,53.9,95.665,147.675,93.895,178.28,234.99,17,1016.06666667,248.333333333,1.6,19.3333333333,73.6666666667,0.0,3,0,17.0
94.0,80.0,123.0,96.0,70.455,100.095,107.55,128.39,211.495,157.42,17,1015.97777778,282.888888889,1.56666666667,19.2555555556,74.1111111111,0.0,3,0,17.3333333333
120.0,80.0,113.0,105.0,63.155,108.76,132.18,82.11,186.2,162.73,17,1015.88888889,317.444444444,1.53333333333,19.1777777778,74.5555555556,0.0,3,0,17.6666666667
53.0,73.0,89.0,87.0,62.34,119.51,156.81,95.115,224.1175,168.04,18,1015.8,352.0,1.5,19.1,75.0,0.0,3,0,18.0
73.0,70.0,70.0,80.0,56.2,100.955,140.93,91.07,262.035,173.35,18,1015.81111111,352.0,1.61111111111,18.9777777778,76.5555555556,0.0333333333333,3,0,18.3333333333
76.0,52.0,64.0,75.0,84.34,91.01,128.375,121.86,239.385,178.66,18,1015.82222222,352.0,1.72222222222,18.8555555556,78.1111111111,0.0666666666667,3,0,18.6666666667
48.0,46.0,49.0,49.0,67.07,98.69,115.82,76.675,231.93,182.68,19,1015.83333333,352.0,1.83333333333,18.7333333333,79.6666666667,0.1,3,0,19.0
29.0,45.0,51.0,57.0,59.76,122.315,110.305,106.2475,153.0,166.1,19,1015.84444444,352.0,1.94444444444,18.6111111111,81.2222222222,0.133333333333,3,0,19.3333333333
53.0,37.0,51.0,68.0,57.55,111.1,104.79,135.82,147.36,137.85,19,1015.85555556,352.0,2.05555555556,18.4888888889,82.7777777778,0.166666666667,3,0,19.6666666667
43.0,44.0,65.0,50.0,98.49,98.445,101.13,106.35,127.44,126.01,20,1015.86666667,352.0,2.16666666667,18.3666666667,84.3333333333,0.2,3,0,20.0
38.0,34.0,47.0,42.0,53.865,79.735,110.925,94.24,136.06,223.54,20,1015.87777778,352.0,2.27777777778,18.2444444444,85.8888888889,0.233333333333,3,0,20.3333333333
38.0,42.0,34.0,50.0,59.66,103.565,111.42,88.445,144.68,171.855,20,1015.88888889,352.0,2.38888888889,18.1222222222,87.4444444444,0.266666666667,3,0,20.6666666667
29.0,26.0,37.0,38.0,66.33,78.62,132.61,82.65,228.25,120.17,21,1015.9,352.0,2.5,18.0,89.0,0.3,3,0,21.0
23.0,25.0,31.0,35.0,82.41,75.0,150.295,75.485,167.805,148.65,21,1016.06666667,318.0,2.55555555556,18.0444444444,88.8888888889,0.266666666667,3,0,21.3333333333
25.0,27.0,27.0,45.0,70.915,67.0,70.35,82.0,162.65,159.03,21,1016.23333333,284.0,2.61111111111,18.0888888889,88.7777777778,0.233333333333,3,0,21.6666666667
24.0,17.0,23.0,36.0,43.295,74.56,81.8775,67.07,163.726666667,169.41,22,1016.4,250.0,2.66666666667,18.1333333333,88.6666666667,0.2,3,0,22.0
19.0,13.0,22.0,33.0,40.36,133.8,93.405,88.84,164.803333333,159.6525,22,1016.56666667,216.0,2.72222222222,18.1777777778,88.5555555556,0.166666666667,3,0,22.3333333333
25.0,15.0,17.0,25.0,47.39,278.2,91.5425,72.86,165.88,149.895,22,1016.73333333,182.0,2.77777777778,18.2222222222,88.4444444444,0.133333333333,3,0,22.6666666667
14.0,6.0,4.0,15.0,43.125,213.205,89.68,55.8275,145.39,140.1375,23,1016.9,148.0,2.83333333333,18.2666666667,88.3333333333,0.1,3,0,23.0
11.0,11.0,15.0,15.0,38.86,148.21,75.13,38.795,124.9,130.38,23,1017.06666667,114.0,2.88888888889,18.3111111111,88.2222222222,0.0666666666667,3,0,23.3333333333
8.0,9.0,16.0,13.0,50.265,130.626,80.8633333333,45.0975,127.514285714,153.26,23,1017.23333333,80.0,2.94444444444,18.3555555556,88.1111111111,0.0333333333333,3,0,23.6666666667
122.0,1.0,16.0,128.0,61.67,113.042,86.5966666667,51.4,130.128571429,176.14,0,1017.4,46.0,3.0,18.4,88.0,0.0,4,0,0.0
57.0,1.0,16.0,112.0,37.59,95.458,92.33,136.02,132.742857143,199.02,0,1017.44444444,41.1111111111,2.84444444444,18.4444444444,87.3333333333,0.0,4,0,0.333333333333
32.0,1.0,18.0,81.0,45.255,77.874,315.16,143.0575,135.357142857,221.9,0,1017.48888889,36.2222222222,2.68888888889,18.4888888889,86.6666666667,0.0,4,0,0.666666666667
6.0,0.0,22.0,14.0,48.4025,60.29,537.99,150.095,137.971428571,204.1275,1,1017.53333333,31.3333333333,2.53333333333,18.5333333333,86.0,0.0,4,0,1.0
10.0,0.0,16.0,12.0,51.55,90.57,760.82,85.825,140.585714286,186.355,1,1017.57777778,26.4444444444,2.37777777778,18.5777777778,85.3333333333,0.0,4,0,1.33333333333
7.0,1.0,15.0,14.0,47.095,89.6325,68.87,90.9166666667,143.2,168.5825,1,1017.62222222,21.5555555556,2.22222222222,18.6222222222,84.6666666667,0.0,4,0,1.66666666667
9.0,0.0,12.0,6.0,35.095,88.695,69.488,96.0083333333,142.064285714,150.81,2,1017.66666667,16.6666666667,2.06666666667,18.6666666667,84.0,0.0,4,0,2.0
8.0,0.0,14.0,5.0,35.1575,87.7575,70.106,101.1,140.928571429,154.060384615,2,1017.71111111,11.7777777778,1.91111111111,18.7111111111,83.3333333333,0.0,4,0,2.33333333333
6.0,1.0,16.0,9.0,35.22,86.82,70.724,101.59625,139.792857143,157.310769231,2,1017.75555556,6.88888888889,1.75555555556,18.7555555556,82.6666666667,0.0,4,0,2.66666666667
7.0,2.0,13.0,2.0,54.7716666667,75.25,71.342,102.0925,138.657142857,160.561153846,3,1017.8,2.0,1.6,18.8,82.0,0.0,4,0,3.0
8.0,1.0,12.0,6.0,74.3233333333,63.68,71.96,102.58875,137.521428571,163.811538462,3,1017.57777778,41.6666666667,1.63333333333,18.7666666667,82.2222222222,0.0,4,0,3.33333333333
12.0,0.0,7.0,2.0,93.875,65.0266666667,72.578,103.085,136.385714286,167.061923077,3,1017.35555556,81.3333333333,1.66666666667,18.7333333333,82.4444444444,0.0,4,0,3.66666666667
16.0,0.0,11.0,3.0,48.44,66.3733333333,73.196,103.58125,135.25,170.312307692,4,1017.13333333,121.0,1.7,18.7,82.6666666667,0.0,4,0,4.0
17.0,1.0,13.0,9.0,43.27,67.72,73.814,104.0775,192.6,173.562692308,4,1016.91111111,160.666666667,1.73333333333,18.6666666667,82.8888888889,0.0,4,0,4.33333333333
25.0,6.0,14.0,11.0,43.94,128.245,74.432,104.57375,249.95,176.813076923,4,1016.68888889,200.333333333,1.76666666667,18.6333333333,83.1111111111,0.0,4,0,4.66666666667
29.0,14.0,15.0,11.0,61.76,89.975,75.05,105.07,227.697,180.063461538,5,1016.46666667,240.0,1.8,18.6,83.3333333333,0.0,4,0,5.0
33.0,10.0,16.0,5.0,79.58,106.96,102.805,114.24,205.444,183.313846154,5,1016.24444444,279.666666667,1.83333333333,18.5666666667,83.5555555556,0.0,4,0,5.33333333333
41.0,22.0,18.0,13.0,93.04,110.975,130.56,123.41,183.191,186.564230769,5,1016.02222222,319.333333333,1.86666666667,18.5333333333,83.7777777778,0.0,4,0,5.66666666667
34.0,20.0,19.0,17.0,49.0,114.99,112.75,98.8,160.938,189.814615385,6,1015.8,359.0,1.9,18.5,84.0,0.0,4,0,6.0
48.0,45.0,38.0,34.0,67.215,112.245,119.925,83.875,138.685,193.065,6,1015.76666667,357.888888889,1.91111111111,18.4666666667,83.6666666667,0.0,4,0,6.33333333333
57.0,47.0,78.0,54.0,55.33,132.44,111.47,83.12,128.78,191.78,6,1015.73333333,356.777777778,1.92222222222,18.4333333333,83.3333333333,0.0,4,0,6.66666666667
72.0,87.0,93.0,73.0,48.52,99.33,138.39,82.365,150.653333333,190.495,7,1015.7,355.666666667,1.93333333333,18.4,83.0,0.0,4,0,7.0
78.0,96.0,126.0,71.0,63.48,155.23,105.4,81.61,172.526666667,189.21,7,1015.66666667,354.555555556,1.94444444444,18.3666666667,82.6666666667,0.0,4,0,7.33333333333
120.0,108.0,152.0,77.0,77.72,110.71,106.9,94.03,194.4,181.671428571,7,1015.63333333,353.444444444,1.95555555556,18.3333333333,82.3333333333,0.0,4,0,7.66666666667
108.0,112.0,158.0,99.0,70.46,140.12,126.42,101.655,141.78,174.132857143,8,1015.6,352.333333333,1.96666666667,18.3,82.0,0.0,4,0,8.0
107.0,132.0,180.0,134.0,95.38,131.65,100.385,87.29,172.255,166.594285714,8,1015.56666667,351.222222222,1.97777777778,18.2666666667,81.6666666667,0.0,4,0,8.33333333333
108.0,141.0,146.0,127.0,55.17,112.035,107.5,100.915,141.34,159.055714286,8,1015.53333333,350.111111111,1.98888888889,18.2333333333,81.3333333333,0.0,4,0,8.66666666667
126.0,105.0,161.0,125.0,67.19,136.135,107.9,82.94,188.59,151.517142857,9,1015.5,349.0,2.0,18.2,81.0,0.0,4,0,9.0
111.0,117.0,140.0,100.0,71.205,118.72,108.3,91.3,149.555,143.978571429,9,1015.61111111,310.333333333,1.93333333333,18.2111111111,81.2222222222,0.0,4,0,9.33333333333
152.0,77.0,129.0,105.0,77.36,119.85,115.965,91.62,193.62,136.44,9,1015.72222222,271.666666667,1.86666666667,18.2222222222,81.4444444444,0.0,4,0,9.66666666667
89.0,121.0,132.0,92.0,104.025,104.275,81.28,115.15,175.26,177.96,10,1015.83333333,233.0,1.8,18.2333333333,81.6666666667,0.0,4,0,10.0
137.0,83.0,140.0,85.0,58.78,97.6,151.92,104.06,122.5,219.48,10,1015.94444444,194.333333333,1.73333333333,18.2444444444,81.8888888889,0.0,4,0,10.3333333333
94.0,76.0,133.0,76.0,59.67,116.56,129.18,92.58,156.485,156.05,10,1016.05555556,155.666666667,1.66666666667,18.2555555556,82.1111111111,0.0,4,0,10.6666666667
91.0,76.0,124.0,77.0,56.26,109.51,124.71,79.4,130.28,140.13,11,1016.16666667,117.0,1.6,18.2666666667,82.3333333333,0.0,4,0,11.0
98.0,66.0,97.0,89.0,59.18,102.75,115.225,70.46,178.88,124.21,11,1016.27777778,78.3333333333,1.53333333333,18.2777777778,82.5555555556,0.0,4,0,11.3333333333
89.0,61.0,93.0,85.0,47.045,121.59,120.48,92.615,150.24,164.57,11,1016.38888889,39.6666666667,1.46666666667,18.2888888889,82.7777777778,0.0,4,0,11.6666666667
103.0,65.0,99.0,95.0,60.83,87.61,103.18,64.455,149.4,172.9,12,1016.5,1.0,1.4,18.3,83.0,0.0,4,0,12.0
93.0,86.0,95.0,107.0,39.57,105.41,114.075,79.435,166.58,149.5375,12,1016.43333333,40.2222222222,1.44444444444,18.2888888889,83.4444444444,0.0,4,0,12.3333333333
88.0,93.0,105.0,94.0,57.34,93.265,118.73,83.98,186.02,126.175,12,1016.36666667,79.4444444444,1.48888888889,18.2777777778,83.8888888889,0.0,4,0,12.6666666667
99.0,80.0,124.0,141.0,47.6,99.58,149.09,121.355,218.6,145.53,13,1016.3,118.666666667,1.53333333333,18.2666666667,84.3333333333,0.0,4,0,13.0
111.0,83.0,108.0,129.0,59.005,95.45,110.895,80.53,177.945,119.46,13,1016.23333333,157.888888889,1.57777777778,18.2555555556,84.7777777778,0.0,4,0,13.3333333333
108.0,102.0,111.0,123.0,118.215,94.96,106.06,86.93,172.68,146.77,13,1016.16666667,197.111111111,1.62222222222,18.2444444444,85.2222222222,0.0,4,0,13.6666666667
122.0,97.0,121.0,121.0,83.44,72.305,111.085,59.54,114.24,138.345,14,1016.1,236.333333333,1.66666666667,18.2333333333,85.6666666667,0.0,4,0,14.0
101.0,101.0,94.0,116.0,83.45,76.24,104.368,66.291,129.351,134.456,14,1016.03333333,275.555555556,1.71111111111,18.2222222222,86.1111111111,0.0,4,0,14.3333333333
100.0,82.0,130.0,113.0,83.46,80.175,97.651,73.042,144.462,130.567,14,1015.96666667,314.777777778,1.75555555556,18.2111111111,86.5555555556,0.0,4,0,14.6666666667
117.0,81.0,140.0,100.0,83.47,84.11,90.934,79.793,159.573,126.678,15,1015.9,354.0,1.8,18.2,87.0,0.0,4,0,15.0
116.0,104.0,138.0,106.0,83.48,88.045,84.217,86.544,174.684,122.789,15,1015.84444444,337.111111111,1.72222222222,18.2222222222,87.2222222222,0.0,4,0,15.3333333333
116.0,94.0,137.0,109.0,83.49,91.98,77.5,93.295,189.795,118.9,15,1015.78888889,320.222222222,1.64444444444,18.2444444444,87.4444444444,0.0,4,0,15.6666666667
105.0,102.0,139.0,115.0,79.17,103.61,92.17,79.395,160.3,141.88,16,1015.73333333,303.333333333,1.56666666667,18.2666666667,87.6666666667,0.0,4,0,16.0
125.0,94.0,135.0,89.0,73.31,122.59,128.65,106.32,146.48,152.18,16,1015.67777778,286.444444444,1.48888888889,18.2888888889,87.8888888889,0.0,4,0,16.3333333333
114.0,87.0,148.0,103.0,56.055,119.175,140.09,99.04,212.71,191.275,16,1015.62222222,269.555555556,1.41111111111,18.3111111111,88.1111111111,0.0,4,0,16.6666666667
122.0,83.0,146.0,112.0,66.5,102.235,155.29,91.445,292.565,166.52,17,1015.56666667,252.666666667,1.33333333333,18.3333333333,88.3333333333,0.0,4,0,17.0
132.0,98.0,122.0,107.0,74.685,106.64,270.855,92.53,265.63,142.99,17,1015.51111111,235.777777778,1.25555555556,18.3555555556,88.5555555556,0.0,4,0,17.3333333333
135.0,79.0,112.0,128.0,64.825,102.65,386.42,214.89,281.865,373.19,17,1015.45555556,218.888888889,1.17777777778,18.3777777778,88.7777777778,0.0,4,0,17.6666666667
89.0,71.0,74.0,125.0,50.23,103.64,246.45,139.0,262.06,192.38,18,1015.4,202.0,1.1,18.4,89.0,0.0,4,0,18.0
85.0,89.0,68.0,67.0,75.74,94.665,180.44,117.575,230.51,138.11,18,1015.37777778,219.555555556,1.23333333333,18.4111111111,89.1111111111,0.0,4,0,18.3333333333
84.0,69.0,57.0,38.0,63.17,194.87,149.905,142.885,198.96,128.24,18,1015.35555556,237.111111111,1.36666666667,18.4222222222,89.2222222222,0.0,4,0,18.6666666667
58.0,53.0,65.0,54.0,88.475,236.8,193.955,107.86,192.255,154.67,19,1015.33333333,254.666666667,1.5,18.4333333333,89.3333333333,0.0,4,0,19.0
64.0,52.0,79.0,51.0,62.96,106.575,148.37,89.525,183.47,203.02,19,1015.31111111,272.222222222,1.63333333333,18.4444444444,89.4444444444,0.0,4,0,19.3333333333
59.0,49.0,57.0,52.0,50.69,114.475,140.8075,108.09,229.785,211.05,19,1015.28888889,289.777777778,1.76666666667,18.4555555556,89.5555555556,0.0,4,0,19.6666666667
55.0,48.0,53.0,51.0,53.02,90.22,133.245,91.71,231.72,204.436666667,20,1015.26666667,307.333333333,1.9,18.4666666667,89.6666666667,0.0,4,0,20.0
47.0,35.0,47.0,44.0,40.17,83.59,133.555,75.22,196.92,197.823333333,20,1015.24444444,324.888888889,2.03333333333,18.4777777778,89.7777777778,0.0,4,0,20.3333333333
50.0,38.0,53.0,50.0,50.93,123.91,162.61,83.69,204.29,191.21,20,1015.22222222,342.444444444,2.16666666667,18.4888888889,89.8888888889,0.0,4,0,20.6666666667
